DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 4,Departure,International,38876
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 5,Arrival,Domestic,197027
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 5,Arrival,International,31459
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 5,Departure,Domestic,203463
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 5,Departure,International,45622
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 6,Arrival,Domestic,221768
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 6,Arrival,International,404
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 6,Departure,Domestic,227729
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 6,Departure,International,4585
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 7,Arrival,Domestic,235539
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 7,Arrival,International,33542
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 7,Departure,Domestic,244868
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 7,Departure,International,42894
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 8,Arrival,Domestic,113516
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 8,Arrival,International,5142
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 8,Departure,Domestic,113504
2014-05-01T00:00:00,2008-03-01T00:00:00,Terminal 8,Departure,International,5392
2014-05-01T00:00:00,2008-03-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,213
2014-05-01T00:00:00,2008-03-01T00:00:00,Tom Bradley International Terminal,Arrival,International,420390
2014-05-01T00:00:00,2008-03-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,213
2014-05-01T00:00:00,2008-03-01T00:00:00,Tom Bradley International Terminal,Departure,International,364947
2014-05-01T00:00:00,2008-04-01T00:00:00,Imperial Terminal,Arrival,Domestic,146
2014-05-01T00:00:00,2008-04-01T00:00:00,Imperial Terminal,Arrival,International,25
2014-05-01T00:00:00,2008-04-01T00:00:00,Imperial Terminal,Departure,Domestic,143
2014-05-01T00:00:00,2008-04-01T00:00:00,Misc. Terminal,Arrival,Domestic,236
2014-05-01T00:00:00,2008-04-01T00:00:00,Misc. Terminal,Departure,Domestic,278
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 1,Arrival,Domestic,400728
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 1,Departure,Domestic,400981
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 1,Departure,International,274
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 2,Arrival,Domestic,91954
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 2,Arrival,International,150906
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 2,Departure,Domestic,95433
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 2,Departure,International,160286
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 3,Arrival,Domestic,146895
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 3,Arrival,International,15720
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 3,Departure,Domestic,154557
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 3,Departure,International,55440
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 4,Arrival,Domestic,390745
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 4,Arrival,International,77491
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 4,Departure,Domestic,389206
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 4,Departure,International,40769
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 5,Arrival,Domestic,182831
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 5,Arrival,International,24786
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 5,Departure,Domestic,188432
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 5,Departure,International,32644
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 6,Arrival,Domestic,218851
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 6,Arrival,International,1094
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 6,Departure,Domestic,223628
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 6,Departure,International,3720
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 7,Arrival,Domestic,234159
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 7,Arrival,International,30695
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 7,Departure,Domestic,240507
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 7,Departure,International,38032
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 8,Arrival,Domestic,107309
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 8,Arrival,International,4791
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 8,Departure,Domestic,104935
2014-05-01T00:00:00,2008-04-01T00:00:00,Terminal 8,Departure,International,4765
2014-05-01T00:00:00,2008-04-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,329
2014-05-01T00:00:00,2008-04-01T00:00:00,Tom Bradley International Terminal,Arrival,International,409127
2014-05-01T00:00:00,2008-04-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,329
2014-05-01T00:00:00,2008-04-01T00:00:00,Tom Bradley International Terminal,Departure,International,326658
2014-05-01T00:00:00,2008-05-01T00:00:00,Misc. Terminal,Arrival,Domestic,119
2014-05-01T00:00:00,2008-05-01T00:00:00,Misc. Terminal,Departure,Domestic,76
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 1,Arrival,Domestic,433808
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 1,Departure,Domestic,424599
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 1,Departure,International,336
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 2,Arrival,Domestic,103088
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 2,Arrival,International,142629
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 2,Departure,Domestic,104286
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 2,Departure,International,161984
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 3,Arrival,Domestic,179066
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 3,Arrival,International,17356
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 3,Departure,Domestic,180030
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 3,Departure,International,56314
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 4,Arrival,Domestic,416048
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 4,Arrival,International,74953
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 4,Departure,Domestic,410592
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 4,Departure,International,49066
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 5,Arrival,Domestic,184288
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 5,Arrival,International,24389
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 5,Departure,Domestic,183853
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 5,Departure,International,34574
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 6,Arrival,Domestic,235748
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 6,Arrival,International,243
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 6,Departure,Domestic,239086
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 6,Departure,International,4109
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 7,Arrival,Domestic,244525
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 7,Arrival,International,28621
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 7,Departure,Domestic,247250
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 7,Departure,International,42287
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 8,Arrival,Domestic,112646
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 8,Arrival,International,4454
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 8,Departure,Domestic,108040
2014-05-01T00:00:00,2008-05-01T00:00:00,Terminal 8,Departure,International,4914
2014-05-01T00:00:00,2008-05-01T00:00:00,Tom Bradley International Terminal,Arrival,Domestic,322
2014-05-01T00:00:00,2008-05-01T00:00:00,Tom Bradley International Terminal,Arrival,International,411474
2014-05-01T00:00:00,2008-05-01T00:00:00,Tom Bradley International Terminal,Departure,Domestic,322
2014-05-01T00:00:00,2008-05-01T00:00:00,Tom Bradley International Terminal,Departure,International,382492
2014-05-01T00:00:00,2008-06-01T00:00:00,Imperial Terminal,Arrival,Domestic,292
2014-05-01T00:00:00,2008-06-01T00:00:00,Imperial Terminal,Departure,Domestic,292
2014-05-01T00:00:00,2008-06-01T00:00:00,Misc. Terminal,Arrival,Domestic,183
2014-05-01T00:00:00,2008-06-01T00:00:00,Misc. Terminal,Departure,Domestic,150
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 1,Arrival,Domestic,447584
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 1,Departure,Domestic,448342
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 1,Departure,International,306
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 2,Arrival,Domestic,108787
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 2,Arrival,International,150390
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 2,Departure,Domestic,111461
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 2,Departure,International,168325
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 3,Arrival,Domestic,187681
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 3,Arrival,International,15454
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 3,Departure,Domestic,193267
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 3,Departure,International,50783
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 4,Arrival,Domestic,417180
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 4,Arrival,International,75037
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 4,Departure,Domestic,412649
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 4,Departure,International,50387
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 5,Arrival,Domestic,218719
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 5,Arrival,International,33199
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 5,Departure,Domestic,225567
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 5,Departure,International,48171
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 6,Arrival,Domestic,246211
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 6,Arrival,International,499
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 6,Departure,Domestic,256078
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 6,Departure,International,4937
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 7,Arrival,Domestic,263479
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 7,Arrival,International,31827
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 7,Departure,Domestic,273087
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 7,Departure,International,49133
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 8,Arrival,Domestic,111985
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 8,Arrival,International,4278
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 8,Departure,Domestic,111322
2014-05-01T00:00:00,2008-06-01T00:00:00,Terminal 8,Departure,International,4873
2014-05-01T00:00:00,2008-06-01T00:00:00,Tom Bradley International Terminal,Arrival,International,418139
2014-05-01T00:00:00,2008-06-01T00:00:00,Tom Bradley International Terminal,Departure,International,399819
2014-05-01T00:00:00,2008-07-01T00:00:00,Imperial Terminal,Arrival,Domestic,292
2014-05-01T00:00:00,2008-07-01T00:00:00,Imperial Terminal,Departure,Domestic,345
2014-05-01T00:00:00,2008-07-01T00:00:00,Misc. Terminal,Arrival,Domestic,60
2014-05-01T00:00:00,2008-07-01T00:00:00,Misc. Terminal,Departure,Domestic,95
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 1,Arrival,Domestic,451580
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 1,Departure,Domestic,451414
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 1,Departure,International,313
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 2,Arrival,Domestic,120143
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 2,Arrival,International,168448
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 2,Departure,Domestic,120682
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 2,Departure,International,175833
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 3,Arrival,Domestic,203837
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 3,Arrival,International,17105
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 3,Departure,Domestic,206619
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 3,Departure,International,52106
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 4,Arrival,Domestic,427481
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 4,Arrival,International,83465
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 4,Departure,Domestic,448681
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 4,Departure,International,49566
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 5,Arrival,Domestic,211556
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 5,Arrival,International,39625
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 5,Departure,Domestic,211624
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 5,Departure,International,50295
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 6,Arrival,Domestic,276318
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 6,Arrival,International,793
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 6,Departure,Domestic,278880
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 6,Departure,International,4914
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 7,Arrival,Domestic,279531
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 7,Arrival,International,30115
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 7,Departure,Domestic,279060
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 7,Departure,International,47294
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 8,Arrival,Domestic,109063
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 8,Arrival,International,5240
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 8,Departure,Domestic,109648
2014-05-01T00:00:00,2008-07-01T00:00:00,Terminal 8,Departure,International,5357
2014-05-01T00:00:00,2008-07-01T00:00:00,Tom Bradley International Terminal,Arrival,International,473007
2014-05-01T00:00:00,2008-07-01T00:00:00,Tom Bradley International Terminal,Departure,International,401183
2014-05-01T00:00:00,2008-08-01T00:00:00,Imperial Terminal,Arrival,Domestic,586
2014-05-01T00:00:00,2008-08-01T00:00:00,Imperial Terminal,Departure,Domestic,586
2014-05-01T00:00:00,2008-08-01T00:00:00,Misc. Terminal,Departure,International,82
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 1,Arrival,Domestic,439991
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 1,Departure,Domestic,455113
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 1,Departure,International,395
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 2,Arrival,Domestic,108212
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 2,Arrival,International,172603
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 2,Departure,Domestic,110858
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 2,Departure,International,183341
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 3,Arrival,Domestic,198749
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 3,Arrival,International,19226
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 3,Departure,Domestic,202388
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 3,Departure,International,53162
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 4,Arrival,Domestic,425460
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 4,Arrival,International,80516
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 4,Departure,Domestic,428699
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 4,Departure,International,48296
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 5,Arrival,Domestic,221661
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 5,Arrival,International,34062
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 5,Departure,Domestic,204878
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 5,Departure,International,42209
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 6,Arrival,Domestic,281172
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 6,Arrival,International,525
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 6,Departure,Domestic,288293
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 6,Departure,International,4572
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 7,Arrival,Domestic,267209
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 7,Arrival,International,29158
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 7,Departure,Domestic,275366
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 7,Departure,International,47662
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 8,Arrival,Domestic,104857
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 8,Arrival,International,5745
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 8,Departure,Domestic,108843
2014-05-01T00:00:00,2008-08-01T00:00:00,Terminal 8,Departure,International,5721
2014-05-01T00:00:00,2008-08-01T00:00:00,Tom Bradley International Terminal,Arrival,International,483348
2014-05-01T00:00:00,2008-08-01T00:00:00,Tom Bradley International Terminal,Departure,International,381741
2014-05-01T00:00:00,2008-09-01T00:00:00,Misc. Terminal,Arrival,Domestic,352
2014-05-01T00:00:00,2008-09-01T00:00:00,Misc. Terminal,Arrival,International,3
2014-05-01T00:00:00,2008-09-01T00:00:00,Misc. Terminal,Departure,Domestic,360
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 1,Arrival,Domestic,366410
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 1,Departure,Domestic,360314
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 2,Arrival,Domestic,91946
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 2,Arrival,International,146495
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 2,Departure,Domestic,90164
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 2,Departure,International,159584
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 3,Arrival,Domestic,106207
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 3,Arrival,International,14739
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 3,Departure,Domestic,98836
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 3,Departure,International,40076
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 4,Arrival,Domestic,347854
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 4,Arrival,International,54113
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 4,Departure,Domestic,345080
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 4,Departure,International,43019
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 5,Arrival,Domestic,141771
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 5,Arrival,International,16926
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 5,Departure,Domestic,142157
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 5,Departure,International,25441
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 6,Arrival,Domestic,235662
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 6,Arrival,International,189
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 6,Departure,Domestic,236130
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 6,Departure,International,4516
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 7,Arrival,Domestic,219727
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 7,Arrival,International,18533
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 7,Departure,Domestic,213569
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 7,Departure,International,31367
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 8,Arrival,Domestic,98592
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 8,Arrival,International,4611
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 8,Departure,Domestic,97485
2014-05-01T00:00:00,2008-09-01T00:00:00,Terminal 8,Departure,International,4807
2014-05-01T00:00:00,2008-09-01T00:00:00,Tom Bradley International Terminal,Arrival,International,380953
2014-05-01T00:00:00,2008-09-01T00:00:00,Tom Bradley International Terminal,Departure,International,327056
2014-05-01T00:00:00,2008-10-01T00:00:00,Misc. Terminal,Arrival,Domestic,101
2014-05-01T00:00:00,2008-10-01T00:00:00,Misc. Terminal,Departure,Domestic,43
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 1,Arrival,Domestic,398712
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 1,Departure,Domestic,398688
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 2,Arrival,Domestic,95757
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 2,Arrival,International,144776
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 2,Departure,Domestic,94651
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 2,Departure,International,160306
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 3,Arrival,Domestic,97968
2014-05-01T00:00:00,2008-10-01T00:00:00,Terminal 3,Arrival,International,13630
